,AAPL.O mean ret,MSFT.O mean ret,INTC.O mean ret,AMZN.O mean ret,GS.N mean ret,AAPL.O ret,MSFT.O ret,INTC.O ret,AMZN.O ret,GS.N ret,AAPL.O improvs,MSFT.O improvs,INTC.O improvs,AMZN.O improvs,GS.N improvs,AAPL.O falses,MSFT.O falses,INTC.O falses,AMZN.O falses,GS.N falses,AAPL.O falses,MSFT.O falses,INTC.O falses,AMZN.O falses,GS.N falses,AAPL.O SMA mean imp,MSFT.O SMA mean imp,INTC.O SMA mean imp,AMZN.O SMA mean imp,GS.N SMA mean imp,AAPL.O SMA trade mean imp,MSFT.O SMA trade mean imp,INTC.O SMA trade mean imp,AMZN.O SMA trade mean imp,GS.N SMA trade mean imp,AAPL.O lag_1 mean imp,AAPL.O lag_2 mean imp,AAPL.O lag_3 mean imp,AAPL.O lag_4 mean imp,AAPL.O lag_5 mean imp,MSFT.O lag_1 mean imp,MSFT.O lag_2 mean imp,MSFT.O lag_3 mean imp,MSFT.O lag_4 mean imp,MSFT.O lag_5 mean imp,INTC.O lag_1 mean imp,INTC.O lag_2 mean imp,INTC.O lag_3 mean imp,INTC.O lag_4 mean imp,INTC.O lag_5 mean imp,AMZN.O lag_1 mean imp,AMZN.O lag_2 mean imp,AMZN.O lag_3 mean imp,AMZN.O lag_4 mean imp,AMZN.O lag_5 mean imp,GS.N lag_1 mean imp,GS.N lag_2 mean imp,GS.N lag_3 mean imp,GS.N lag_4 mean imp,GS.N lag_5 mean imp,AAPL.O digi-rsi mean imp,MSFT.O digi-rsi mean imp,INTC.O digi-rsi mean imp,AMZN.O digi-rsi mean imp,GS.N digi-rsi mean imp,AAPL.O SMA,MSFT.O SMA,INTC.O SMA,AMZN.O SMA,GS.N SMA,AAPL.O SMA trade,MSFT.O SMA trade,INTC.O SMA trade,AMZN.O SMA trade,GS.N SMA trade,AAPL.O lag_1,AAPL.O lag_2,AAPL.O lag_3,AAPL.O lag_4,AAPL.O lag_5,MSFT.O lag_1,MSFT.O lag_2,MSFT.O lag_3,MSFT.O lag_4,MSFT.O lag_5,INTC.O lag_1,INTC.O lag_2,INTC.O lag_3,INTC.O lag_4,INTC.O lag_5,AMZN.O lag_1,AMZN.O lag_2,AMZN.O lag_3,AMZN.O lag_4,AMZN.O lag_5,GS.N lag_1,GS.N lag_2,GS.N lag_3,GS.N lag_4,GS.N lag_5,AAPL.O digi-rsi,MSFT.O digi-rsi,INTC.O digi-rsi,AMZN.O digi-rsi,GS.N digi-rsi,AAPL.O f1 mean,MSFT.O f1 mean,INTC.O f1 mean,AMZN.O f1 mean,GS.N f1 mean,AAPL.O f1 std,MSFT.O f1 std,INTC.O f1 std,AMZN.O f1 std,GS.N f1 std
50 and 125,-0.05868859373832826,-0.16509609318975882,-0.07781451645866266,-0.1127952432019202,-0.019333178084245405,0.3719066141569477,0.344991242707329,0.24799651599367287,0.37036458908681263,0.2905045689933855,1148.0,767.0,942.0,913.0,1189.0,178.26901960784315,179.55019607843138,176.84941176470588,173.8372549019608,174.9243137254902,8.715670256633704,9.76348540605297,9.305211718736166,8.652605373563153,8.5299737489235,0.011697088053829689,0.010108685444580202,0.015757436424912393,0.009687006438777354,0.012003697586475565,0.01171116578466672,0.010609421583487459,0.011847131173596282,0.008863894364910054,0.0126127684461783,0.03148634165462744,0.030606924023134946,0.030235587875365837,0.030102901124526668,0.02959392178360173,0.02853000862582608,0.027998196467122316,0.029385611840535196,0.027927060028403276,0.02809630486777267,0.029728532618501946,0.028965449629655127,0.029463426313711034,0.02868328297334213,0.029096034249208,0.027856399925468924,0.028880769995430638,0.029185872856748684,0.027539325559271324,0.028231485532605502,0.02975026298725016,0.029397080265237154,0.03076961124149463,0.029999715844930924,0.029166172903859762,0.03197434198183528,0.03113210774876265,0.029973803585147334,0.03143997451212429,0.029905195683084397,0.00248640204186825,0.002263626279817007,0.003391023614940278,0.002493671442039602,0.002462332943147958,0.002691444715112988,0.003023240514609598,0.00305542051917448,0.0025570066845057365,0.002830393261361493,0.007344287836691966,0.005977902380947513,0.0060215758844623405,0.0056859355779731065,0.006289048774987535,0.0053852099620810496,0.005203145184081618,0.005803057741711299,0.005310831420483885,0.005121818265214945,0.005426397399096125,0.005549906861191441,0.005439070282265532,0.005103098326928809,0.005480696925970096,0.005264791922172829,0.005441347973086954,0.005239641890054301,0.005384815673515688,0.005178754570568732,0.005761875552363586,0.005366784517844963,0.006258545256644379,0.005967172186910697,0.004831984913160533,0.006832411937097901,0.0072725290517177054,0.0068196269473610955,0.00739470832444061,0.0056813660220001614,0.6204191144327583,0.6093781924669982,0.6591958189009887,0.6681110450068686,0.6489584774804563,0.023326395154825496,0.03074607102366642,0.027843131753631706,0.02329089819442468,0.024551835884412378
50 and 150,-0.0808921236978049,-0.25536991105501705,-0.10988825534450923,-0.21332116131363282,-0.01250143263835683,0.4327343882670059,0.3277601467556907,0.28992063030518117,0.47636286066060424,0.2877651892037384,1100.0,525.0,854.0,784.0,1137.0,176.97607843137254,182.68274509803922,178.97372549019607,171.8337254901961,175.66235294117647,8.722871205357023,9.135575784449637,9.648210797851691,9.435737920330066,7.9496820340111745,0.010764391867293813,0.010731141126113106,0.013565212654004493,0.008805389723898948,0.012051005167953828,0.011473210544198097,0.01051049653750304,0.011791366605864037,0.009000409337258477,0.012563423738119067,0.030809298219071864,0.030684438284699373,0.029676841497548817,0.029864055906560476,0.02857841323888499,0.0305466829618163,0.028715943296470432,0.028356925845469692,0.02939129534779836,0.02669033653494006,0.029133025987161765,0.02839588332434001,0.028549085712881277,0.029343709418122067,0.028263396917555448,0.02969022774195124,0.028267843674764186,0.028278609210923907,0.029065112401802255,0.028716820849466553,0.03132243491830446,0.029200812778822718,0.030074437439982147,0.028958133132742585,0.02803516185164192,0.03416345033632111,0.03317843945291926,0.02995353372635772,0.03006282013451712,0.03277678255395477,0.002390964111961104,0.002869392214141056,0.003005554534195769,0.002239186663696301,0.00245364595178389,0.0026411347109378063,0.003195891047161769,0.002661329518396812,0.0028596567669571136,0.0025165592162960733,0.007260271504693043,0.005685246759558647,0.005581889074573109,0.005719954303429715,0.005259949307358047,0.007394765705787329,0.0058538337593510344,0.00473925332467489,0.005838978936406503,0.004664132272305539,0.006314121848507406,0.005483741868639583,0.005919898548130483,0.005752722454803563,0.005351172597144064,0.0062223916522985475,0.005632375176136176,0.00527998483089374,0.006891642147664767,0.005778953292470641,0.00743855956430271,0.006284908015254086,0.006144330330300834,0.005260172670320183,0.004835036833467107,0.009632949930487274,0.007737689927849405,0.005623184051947159,0.006148296861665146,0.007844802591803063,0.6261824182574312,0.600204248656177,0.6530457977026423,0.6723471368493775,0.6461256878365802,0.028606486783421977,0.030385886663455455,0.02906960124373787,0.02556865208150791,0.022449895606749783
50 and 200,-0.003356808863624932,-0.2937442560454647,-0.12787690307772226,-0.19359010313627228,-0.019503509030446092,0.4085172046683423,0.38033709836394525,0.27313284571680996,0.3956526831003903,0.2811580373079629,1254.0,512.0,804.0,714.0,1131.0,175.94392156862745,183.69254901960784,177.87019607843138,171.61137254901962,178.2949019607843,9.421580296227987,10.761637955417042,9.93963804340379,11.57556357613615,8.655025587425133,0.01113597514379217,0.010836237327278947,0.012795385770629218,0.008454650661598376,0.012148154028783359,0.011852582045577357,0.010144656038929544,0.011358735432093271,0.009322628234335238,0.012364810250037356,0.03255451747577007,0.03023836976369257,0.029132553013407787,0.030433344143646516,0.029167258899003543,0.029919059799047767,0.028944129831853717,0.027914434503069612,0.029256057262006318,0.028389923617954994,0.029106266163277137,0.029593579943506792,0.029851783345095438,0.02925505673541083,0.028133752613848064,0.029313028429820236,0.02964754607792401,0.027976697071568347,0.028418043243628437,0.027567353746428935,0.031016581186061553,0.030416510308498658,0.029388390970262537,0.029676889154044792,0.030283067516822828,0.032941457704258645,0.030965477441617668,0.029206546847624974,0.029856134648909672,0.031022373608883127,0.002488723422128244,0.0025674467532623337,0.003165775001760217,0.002462958468026837,0.002493669972440869,0.0024865049560058015,0.0026330671263169307,0.002683523149041764,0.002912415561452687,0.0024772092794623107,0.0072846144803983635,0.006720956655712393,0.005634043379581699,0.00620212767887107,0.0058659929435487925,0.007479477016876029,0.005336391090566651,0.0052973082246202735,0.006919946201968738,0.004952332306980782,0.005871669702570096,0.005258695316729185,0.006248659018335425,0.005779467576680815,0.005264046478456336,0.0069873639129602195,0.006171691609033785,0.0057759429093378065,0.005232951768802156,0.005143219324400931,0.006399581125795911,0.0060549558488345295,0.005550712498176189,0.006186584226762541,0.0068581441139732024,0.007917871838773292,0.007870307596645231,0.005722355184389599,0.005195441749935509,0.0067510995264684,0.6302540506738181,0.5977723067705654,0.6564463643196168,0.6728441435456605,0.6375120756725482,0.03577108550739217,0.03535235722535758,0.03214311488944292,0.032509442926820974,0.02814410993390806
50 and 250,0.010636153234381508,-0.24207431711132077,-0.11740147472136829,-0.15844662900845072,-0.059819139928036495,0.38226140542494885,0.3567369945033091,0.24814740300239688,0.33274477839846267,0.2673587712815047,1267.0,616.0,776.0,751.0,963.0,177.3713725490196,182.41607843137254,176.50901960784313,171.49058823529413,178.81686274509804,9.323262776199504,10.227416840590518,8.933767287095877,9.470883590342261,8.84812518573604,0.011419438219282766,0.010258214520489126,0.013092611313512671,0.008472965674617477,0.012155652019555405,0.011524047767894107,0.009835159993984313,0.012340231692875807,0.009102019000862908,0.013249397031367884,0.030054216494511336,0.03048854457927197,0.029266612387992507,0.029363653800028127,0.02971329293622909,0.029102309536097094,0.028905059055050905,0.028457858524517255,0.02972279928921088,0.02800650378069299,0.029891765945677513,0.029203827596968997,0.030329564116018202,0.028854594095015708,0.028920264649025123,0.028955416574304817,0.02815025679513294,0.02765275096008046,0.028020955982913823,0.02864815251536636,0.030246090095047338,0.030645766788146924,0.03050186477303041,0.02917829547979766,0.02990023589073758,0.03465649913466496,0.031071293110444986,0.02870431211509621,0.030917995841405713,0.031019509923079558,0.0024509436180184157,0.0024290971671339133,0.003427619431704577,0.0027237867061931046,0.0024298260731656063,0.002578140016338831,0.002820935765963052,0.0029469164115817886,0.0027451404298971436,0.002699743107079378,0.005578770303171696,0.006935998808603529,0.005522762870415618,0.005069223088322485,0.006309321734409901,0.005885085066934039,0.005661322050176143,0.004928462080728657,0.005918220115841971,0.0049505806554810666,0.005322175303040464,0.0057927581229100175,0.006266896630398837,0.006033293697769733,0.005027629741670928,0.005460447525671781,0.005671300899459134,0.0047228916039636646,0.0057648541468619426,0.005610610744537034,0.006089128572787817,0.00582499271843913,0.006569007125809928,0.00582313225098348,0.00689324015874518,0.009146046805840727,0.0068062473508820305,0.005252939862483775,0.0061370138763146625,0.006519807994649674,0.625484239884297,0.601365152787846,0.6611673092795911,0.6753599046067594,0.6366133577538249,0.02951505994297366,0.03351742333936734,0.026280130463168638,0.028030985159857937,0.024995785054056065
75 and 100,-0.027265818361913705,-0.18906902221942454,-0.07148361285212211,-0.23292152964243623,-0.05734031765526696,0.393579012157948,0.40003326329996103,0.2716478368884478,0.48256806635785615,0.3106691870265006,1250.0,838.0,1066.0,822.0,1038.0,178.6450980392157,181.54666666666665,177.02901960784314,171.70039215686273,176.30823529411765,9.281691096657223,9.56487515171914,8.419089737510005,9.122485027385348,8.807957791818959,0.01175804662685782,0.01166122500165793,0.013424032945737033,0.010146239789426937,0.013078991231999015,0.011669506257874275,0.01017235531880079,0.012166038479182623,0.009565733441244539,0.012684840124366,0.03190696169459927,0.02977042628050762,0.029753580007480292,0.029532508339577823,0.02940156664103545,0.027778894233085397,0.028658361596061842,0.029446334256095216,0.02758037894540211,0.027439543021023194,0.030052996597442674,0.029741872188953904,0.03075276140588506,0.029772677295322552,0.027973744724545446,0.029891484459648968,0.027747677134317663,0.028178786494835493,0.02864226234896763,0.02718301544625792,0.02887736403815548,0.029294704878550914,0.029961358070710806,0.028916264851972687,0.028060904364566937,0.033374037580594276,0.033539757113573626,0.029997859958095313,0.029549753576680694,0.030895153238907198,0.002503751397562455,0.0025222639824891376,0.0030011568641951938,0.0024224448012011104,0.0029477523264278362,0.0026703376614628685,0.002784799158622312,0.0028652939826349275,0.003067447018339628,0.0026120980753611633,0.007958555831710025,0.006350699012467983,0.00560074054736918,0.007076946409648482,0.006180573257630561,0.0053791249653834,0.006110968782685259,0.0066893618139852165,0.004975918824351158,0.005113337991686747,0.0065220732319257345,0.005887518210393881,0.007346056533992746,0.00600129303173023,0.005205742925148798,0.0065331072759539114,0.005709530196047259,0.006142308292664121,0.005753538670694672,0.00481748817590906,0.005703310496495216,0.00524632866896651,0.006073341182052915,0.005475117225602214,0.006080006800649982,0.008836950191669156,0.007753641915336983,0.006052833839513806,0.0052402129599485245,0.0061022991554566175,0.6187657447881314,0.5998168599535201,0.6574741454493032,0.6714010478995026,0.6443825588210371,0.026875599393533817,0.03147090909137667,0.024793742731061774,0.024782152638360717,0.0250934291517359
75 and 125,0.004192920133245337,-0.17249157827375275,-0.10198992674795439,-0.15481711665262687,-0.004484277897513467,0.3863103558162453,0.360406424972094,0.2921916981834836,0.3822515502935395,0.29405394297234533,1365.0,818.0,966.0,871.0,1272.0,176.83333333333334,182.60509803921568,174.80549019607844,171.68156862745099,177.69411764705882,8.819540492257723,9.175490014002184,9.399246297865044,9.624520667943802,9.89171286636655,0.010995009088040237,0.011073327195544746,0.015629503589132756,0.0089278559226642,0.012867014228323021,0.011792170437840513,0.01013554235381302,0.011594054837112792,0.009842569272956632,0.012345863346106914,0.03261488102071569,0.030611247179942135,0.029468731388790574,0.029054583369930272,0.028375529929207,0.02958363014581765,0.029158122983621193,0.02894866308934578,0.02833927226486229,0.027572479479218738,0.030838514650608356,0.029438688424374308,0.02828080266879501,0.0299567221591259,0.028842623604276283,0.029867597306510108,0.02879897109804704,0.02867105866641536,0.028792138311561594,0.027039683974533334,0.03122119364263738,0.02910956590656787,0.029238365913829577,0.02974108886185326,0.027961451333640194,0.03143159243968417,0.03197535827408024,0.02932911323871,0.03049631764183498,0.030039100759928744,0.0024943678816542933,0.002425256791955318,0.0036709973410112323,0.002597070251798528,0.0028094338171020606,0.002587008173407734,0.0026070052612771713,0.003104182429753776,0.003358658893965707,0.002591789296633307,0.008108052915126607,0.006526986437851054,0.005817814316441525,0.006133924590286969,0.006230714432647154,0.006496388330959031,0.006276290588367145,0.005825993508490354,0.005557307168185694,0.00511511778017503,0.006131061149531204,0.006278351151444204,0.005190833070049478,0.006386657715496732,0.006802223346908808,0.007449666680205452,0.006838993830002403,0.005339939910993755,0.0057621243976258224,0.004446296473107995,0.0076325591810747955,0.005666531591622006,0.005566204709711454,0.0055852499514178625,0.00444996703650397,0.007890009039523223,0.008150061031582691,0.005778051353385454,0.0065796674859712745,0.006267092564981762,0.6235043499475711,0.6002998499674279,0.6637190520597938,0.6723225203780582,0.6404105978812902,0.030328465082565783,0.0326767406662471,0.02967373884252764,0.025492879679658405,0.029386781464568655
75 and 150,-0.008241583138580756,-0.17602031409765012,-0.05019177828635533,-0.14183491768542067,-0.0229828965101818,0.3612221707657409,0.3471654139974693,0.2474620054079978,0.32116704972379373,0.3005902528768059,1226.0,722.0,1124.0,865.0,1131.0,176.75529411764705,181.74313725490197,173.83019607843138,173.19058823529411,176.3972549019608,9.523757816018659,9.679094913534945,9.903129766345112,7.744735214683951,9.028540700956333,0.011212196459723477,0.011703313569412021,0.013364695599630678,0.008557276062813951,0.011975241696165024,0.011637326696400722,0.009753426089224188,0.011467935198350664,0.009938154284838806,0.012520162673156716,0.030543190120510485,0.030123765687423237,0.029834486266293606,0.030801652975364552,0.02920286939997446,0.029563341248374772,0.028595113190878697,0.029458757394621872,0.028681810672256895,0.028352596233468343,0.029777715057369872,0.028423310454100632,0.028153052665137877,0.02824752515556628,0.029141986042599946,0.02818499812912685,0.02796935894044689,0.02854408526776846,0.02945982540600453,0.028284634252157423,0.029739157163302436,0.029706682629535904,0.02927615123755403,0.029124528571554797,0.030479783387619124,0.03257001296686073,0.030604625635100198,0.030430569316997176,0.03344981147493597,0.03114487472737736,0.002500018001999635,0.00269564485257563,0.002944176829886089,0.0021759053156358383,0.0023860162608268505,0.002634102126285764,0.0027134414779375177,0.0026266881024003238,0.0034305943596695276,0.0024473860224888105,0.006313217563178262,0.005185275890077658,0.006468333438492903,0.006524339172121329,0.005540644467851469,0.00692966387077758,0.005928275337028143,0.005146986313934035,0.005018709625966547,0.005117160430881422,0.006333906263482681,0.004566305653548019,0.0048931596846434515,0.005589728846056337,0.00553002379265675,0.00555805913409234,0.005563242282058821,0.005343892321634001,0.005348035884415288,0.0052241831249789416,0.005944662509036038,0.005924262512146459,0.005341093870713892,0.00509571063941224,0.008084175525631227,0.008437050206949653,0.007286304617046423,0.006074142247434256,0.007082039395145676,0.0063415118051826855,0.6288412245060552,0.6043491261533713,0.6693615905329912,0.6718741790875409,0.6443202571508881,0.030219109586035547,0.030822934515809853,0.02815427649000066,0.021769897125364264,0.02965131295074105
75 and 200,0.005797135641063426,-0.07991644214286565,-0.044931380363107586,-0.12886341813492147,0.010543796255370818,0.4116813795711497,0.30902327533063567,0.2470806850469216,0.35589392100524114,0.27964014789535346,1241.0,1011.0,1115.0,908.0,1296.0,176.54705882352943,182.9121568627451,177.3435294117647,172.34823529411764,177.84156862745098,10.420689144036102,9.349965817239259,8.923041091062341,9.746145631579633,8.674715216200774,0.010906213163669696,0.011414959417371973,0.012681016095584826,0.008540756971666655,0.011990415695838275,0.01172973039320944,0.010435381930451666,0.011476676282916164,0.00939590075910501,0.012709035935712152,0.03131325944666478,0.030648181496693183,0.030338693385879068,0.030340282953059038,0.028745722611062348,0.027812697616115364,0.029201897211149193,0.029049987586764327,0.02933064480351007,0.028827483112546726,0.02941771657210703,0.02989911688188784,0.029124265188107387,0.028870071931417003,0.02912993921564351,0.02842350557216756,0.028121840460913136,0.02861574698796668,0.027660136230203258,0.028433936266154716,0.030680029693934886,0.029042262134872404,0.029253046271351987,0.029028673484763737,0.029663976202605673,0.03210316863272603,0.032942786091795566,0.030541014826070686,0.032104081579569205,0.030055748906771925,0.002344728030079962,0.0027534554005863325,0.002808397601956736,0.0024651111985778424,0.0023622978300390112,0.002592302799992223,0.002720440653301246,0.0028588639095739627,0.002924227594193011,0.002635529028006777,0.006504729080965752,0.005675142210935785,0.00558772324206893,0.005502789316929313,0.005386268895742214,0.005411663264901761,0.007418426720094029,0.007145009602440598,0.005566250733527852,0.005249019746800973,0.005493459411118744,0.005908771849517284,0.0059417610911326295,0.0055663671871371235,0.006604671792347587,0.005479386648568778,0.005126712768554344,0.006800273288053361,0.004738975545063693,0.005447310783285679,0.005979193811033755,0.006056859230392289,0.004733838431698825,0.005885965553069636,0.005806120617145216,0.008888086157973178,0.008579956864378563,0.006013670229837597,0.006002230833337594,0.005616097348747179,0.6282732360468389,0.5995461394235958,0.6592316276921005,0.6709976555864398,0.6417306921016329,0.03311156634616425,0.03147321546280138,0.02916615584453618,0.02844818691092145,0.02629653820156985
75 and 250,-0.05402419957748212,-0.17794695541078276,-0.11353593594736207,-0.1798558610236673,-0.08584826015124523,0.42334317069009936,0.28529762622554083,0.23235938614808463,0.39082538295215336,0.28248751304185876,1145.0,652.0,793.0,735.0,968.0,177.58745098039216,183.44117647058823,176.3149019607843,171.5164705882353,176.97882352941176,9.360526587528597,9.085977808178557,8.903301932336566,9.714617690643335,9.316433981016106,0.010608696691382844,0.0113712322878191,0.012948666206700748,0.007641535451217383,0.012109931415033958,0.011683163942027964,0.010483110866411696,0.012419144847626613,0.009278302575537715,0.012968728402729094,0.03079644127275932,0.029664258479384982,0.031024652374640797,0.03024935424912878,0.028805378829546344,0.029921607401705446,0.02926708511428176,0.029029508000961407,0.029454006865295677,0.02849776494428279,0.029849004136369525,0.029560670666324677,0.029143781634492372,0.02884266697190974,0.02824822002382875,0.028092793932268535,0.028705265482205568,0.02771871339734829,0.02811919180417377,0.029268312942913967,0.029504460511950912,0.030652561820184866,0.029162651871485035,0.02971533888425622,0.030255169152719228,0.03167381965109436,0.03119546947326998,0.03022870056057477,0.031080988833249945,0.030759648030905144,0.0023994476223627163,0.002679704796201108,0.0033683832386991264,0.001999505909363819,0.00252071721285462,0.0024602821434760126,0.0029464638344902636,0.0030404104139849634,0.0027153088121562277,0.002678469935127206,0.0060989646233809,0.004969601383973459,0.00814451571819728,0.006249348660661194,0.00510498775157925,0.006330750394241231,0.004867041952416234,0.005002646331718828,0.00620585895031181,0.004871465947463658,0.00526694131579923,0.005650267868816968,0.006530767598628194,0.006084750525099434,0.005042755280835689,0.005045706969444153,0.005341154140842026,0.004526295222396414,0.005115506904283267,0.005802326595797618,0.005472272525944734,0.007533609690342449,0.0054323582456308195,0.005887446058880743,0.006191431570267761,0.008355608819357194,0.007361083978162669,0.005782979990756849,0.0067602609377809516,0.006561942055151727,0.6262233049322163,0.597434346278666,0.6623135682187126,0.6735509183269887,0.643631229761577,0.030082593432045713,0.03025084566956787,0.027068605723588796,0.02696823275633438,0.03052423676777674
100 and 125,0.008678479251238684,-0.2373969317342682,-0.1063744233380985,-0.13001428308352353,-0.0011482017046997388,0.39987797878111003,0.38515861427466347,0.26605144691350746,0.34387944305092577,0.2961088041134982,1252.0,673.0,900.0,911.0,1265.0,177.2592156862745,180.89176470588237,175.39803921568628,173.61058823529413,176.96941176470588,8.778286865600332,8.68249337889459,9.115341079505223,8.17003284497526,8.3207477265904,0.010468057303587545,0.011539678539617975,0.01370385063948213,0.009299781590650862,0.013551327619657017,0.011958619595871094,0.010792189894628003,0.011049900206366639,0.009602313967017054,0.012809597891806622,0.03166863972597535,0.030995500101817643,0.030092956275307066,0.028619526469402638,0.027605694449754317,0.02889942059491952,0.029915385772463735,0.027463516876373623,0.029237180052758525,0.02805913011708979,0.029039778546386383,0.030681937707010578,0.028994865565156056,0.028818930133662494,0.028168626535839517,0.02890077419972963,0.029246370751734797,0.027905998321127872,0.02867765183434549,0.028251287271952877,0.02909630745908314,0.030145945763397016,0.029433832192325825,0.029021092473827604,0.02827793635599205,0.033848041068288974,0.03299210371485027,0.029321431718162313,0.03097633055649788,0.030868490146082273,0.0023119939018839243,0.0025481492536282547,0.0032182903391348586,0.00225011228991809,0.002896575679165658,0.00269006037544017,0.003259153468287522,0.002582203157378708,0.0027502792046628166,0.0026945533964019496,0.007715934557512098,0.006661437353158406,0.005812003560954209,0.005711180012608465,0.004944340711204031,0.005481203120670817,0.0057139567623955565,0.0049207245036576985,0.005741260905388638,0.006548145578307505,0.0061727141272139895,0.00640180423470651,0.005462058496991617,0.006078622989666443,0.004950710644429105,0.005609159429568865,0.006218826441796638,0.004883460249549455,0.006026349413707247,0.006134059634795847,0.005849530902461976,0.0060380738961611224,0.0054774475154471605,0.005650508016937142,0.004594229110918135,0.008091582175757905,0.008572744932928525,0.005725105247890424,0.006115885812806189,0.00735872335883711,0.621931867971659,0.6082420514849379,0.6636823874128988,0.6682685524341635,0.6421752675164218,0.02984233128111783,0.027770868418099663,0.02892043031522273,0.02230441780324402,0.024299157328989514
100 and 150,-0.09956074280000518,-0.15486500667228092,-0.07755553730392115,-0.14179480052068053,0.03355117908881781,0.4030241530074373,0.4078578615368126,0.24702724178278537,0.41344153661347466,0.29513089395863285,917.0,914.0,956.0,892.0,1345.0,176.6101960784314,181.09803921568627,177.77882352941177,171.8470588235294,175.34509803921569,9.864609856423286,9.272465433751536,8.326866349678571,8.600965051667078,8.34242429072537,0.010180648941342744,0.012130533236798446,0.012123626897969744,0.009170065537543154,0.012325197623642271,0.01144584904441436,0.010751653888600414,0.012025331014000345,0.009552175143798932,0.012998854250891123,0.029806750994354703,0.03170113976344824,0.030694979990267292,0.028794704259551895,0.029091797977920608,0.028540942931796185,0.028463783815751795,0.029408633892074612,0.028158057315985183,0.02848688710068156,0.02900331665646263,0.030375415183797577,0.029118057889135768,0.029583289325578563,0.028512244426240074,0.02869299736430218,0.028918725208416197,0.028561982312690234,0.02806984609758216,0.02794277709494538,0.030493937918528252,0.029783776160177602,0.03006169338694934,0.030719365995952142,0.029279690761540564,0.03167294380022254,0.03311081037265099,0.029374513104636294,0.02980755991864444,0.031065443400713193,0.0022518711018482524,0.0026572622023777882,0.002619080572624544,0.0023641935845032324,0.0025539923352515042,0.0024655675703127056,0.0032191561931987195,0.002813749701509336,0.0028032696837717195,0.0028339727230298835,0.005622858991557827,0.0076302922010221125,0.006746340436293183,0.0054492927637443045,0.00542877506745902,0.005141520234050471,0.0056777201072793805,0.0050135368823940865,0.005144497782691936,0.0059051195160274425,0.0051431309570135605,0.006178807538236655,0.005130213749648166,0.006673770775904394,0.004586100298260151,0.006074386362100221,0.0060752640888424286,0.0054861523419658526,0.005321689295355446,0.005342532504322794,0.005955683996370772,0.005490201602119137,0.00550529285005746,0.0060608853713268445,0.005745728534151287,0.007428908948357042,0.008201388328795044,0.006432662458440009,0.0055628155138991746,0.006118572335179818,0.6280407177185833,0.6047558617920631,0.6564428893744833,0.6734945299643719,0.6473602174230068,0.02786770404865232,0.027062560483997536,0.024660918381278336,0.02414936409643186,0.026907965503627486
100 and 200,-0.038351679462334295,-0.18273917489451716,-0.09923919949382785,-0.19304643369018498,0.007259654629425677,0.4321831742612425,0.44418395294003404,0.3117926406644753,0.4880604876456427,0.3248994901809222,1189.0,856.0,1003.0,867.0,1353.0,175.84588235294117,181.92549019607844,176.2086274509804,172.2878431372549,177.6407843137255,8.175363956412907,9.638866398295775,9.469179635234005,8.955202645842865,9.52630432437311,0.010321733276982825,0.013085036423933268,0.010589104766331642,0.008291019132115132,0.012077218664788189,0.011542549543708355,0.009909207273890048,0.012016801330592977,0.009760312813876952,0.013309649889396216,0.030104632726910496,0.03075197040896185,0.029119742219441646,0.028740090271055226,0.029522613064985152,0.02839330994776959,0.028905413618508874,0.029440211637782376,0.027683067312772,0.028172609560325555,0.03086302468594518,0.02920417617738955,0.02931623213967195,0.02841550234606517,0.028722929957373057,0.02945764321296851,0.027701228444389193,0.028469524354201785,0.028834962952360866,0.027653157392507826,0.030997063964188016,0.03094399009764901,0.030138158590408037,0.02984104994168203,0.029559934884545547,0.03336995168973151,0.03155990445954526,0.030823745267148102,0.03096920378131897,0.031422321776781795,0.002432105201762248,0.0031606260359955847,0.0023573082338311365,0.0022572359823017445,0.002505149817321424,0.0026164516517236352,0.002413570178255995,0.0030682551260652773,0.0031856106255744236,0.0025787991239003202,0.0069994429701103755,0.006638118381752909,0.006429007363262323,0.005641659743425746,0.005640876226969736,0.00627656038457824,0.006122855134664495,0.005669046475454611,0.005787137414675181,0.005275370006979145,0.008125776428205873,0.0057685832345121665,0.006745825774392479,0.0054986617183117245,0.005418981891237387,0.005347464225601772,0.004842376092070667,0.004892584761034228,0.006422353955769529,0.004764160945421115,0.006450186918322115,0.006173745070977536,0.005464251787140762,0.005706746517399277,0.005588458954361802,0.008842653784560468,0.0074231067661616225,0.007573846799230523,0.005672464370062701,0.006060104277831795,0.6281307095359062,0.6007786322850861,0.6596539330961638,0.6710274549726696,0.6381940841446836,0.02328703040780053,0.031248656084436912,0.030038174708017843,0.024483359287604197,0.027009843345743856
